Shape,Carat,Color,Clarity,Cut,Depth,Table,Symmetry,Cert,Price
Princess,0.9,I,VS2,Excellent,74.8,73,Very Good,GIA,2350
Princess,0.9,F,IF,Excellent,71.1,74,Very Good,GIA,3755
Princess,0.7,F,VS1,Excellent,74.4,69,Very Good,GIA,1938
Princess,0.7,F,VVS2,Excellent,71.9,70,Very Good,GIA,2016
Princess,0.73,D,VS1,Excellent,71.8,72,Very Good,GIA,2308
Princess,0.8,H,VVS2,Excellent,68.7,72,Excellent,GIA,2397
Princess,0.91,G,VVS2,Excellent,76.9,69,Very Good,GIA,2918
Princess,0.91,G,VVS2,Excellent,73.8,71,Very Good,GIA,3289
Princess,0.91,F,VVS1,Excellent,76.2,74,Very Good,GIA,3296
Princess,0.91,I,I1,Very Good,70.5,79,Very Good,GIA,1333
Princess,2.01,J,SI1,Excellent,73,69,Excellent,GIA,8584
Princess,2.01,I,SI1,Excellent,75.4,70,Excellent,GIA,9266
Princess,2.01,H,VS2,Excellent,72.4,71,Very Good,GIA,12952
Princess,2.01,H,SI1,Excellent,70,73,Excellent,GIA,13229
Princess,2.01,G,SI1,Excellent,71.9,73,Excellent,GIA,13868
Princess,2.01,I,VVS2,Excellent,72.8,73,Excellent,GIA,12168
Princess,0.71,E,VS2,Excellent,79.5,75,Very Good,GIA,1725
Princess,0.71,G,VS2,Very Good,78.2,78,Fair,GIA,1405
Princess,0.71,J,VS2,Very Good,81,78,Good,GIA,901
Princess,0.71,E,SI1,Good,75.3,80,Good,GIA,1414
Princess,1.31,G,SI1,Very Good,71.6,72,Very Good,GIA,5876
Princess,1.6,H,VS2,Excellent,71,73,Excellent,GIA,8224
Princess,0.5,L,VVS2,Good,84.3,75,Good,GIA,370
Princess,0.5,G,SI1,Very Good,77.6,80,Good,GIA,620
Princess,2.41,H,SI1,Excellent,72.9,72,Very Good,GIA,14252
Princess,0.84,G,VS1,Excellent,70.9,68,Very Good,GIA,2790
Princess,1.15,J,VS1,Very Good,67.5,74,Very Good,GIA,3595
Princess,1.82,I,SI1,Excellent,71.8,68,Very Good,GIA,9348
Princess,0.87,L,SI1,Very Good,66.6,83,Good,GIA,931
Princess,2.67,G,VS1,Very Good,71.6,76,Very Good,GIA,25472
Princess,1.5,H,VS2,Very Good,73.6,70,Very Good,GIA,7369
Princess,1.5,F,VS1,Excellent,72.9,71,Very Good,GIA,9540
Princess,0.94,D,VS2,Excellent,70.2,72,Very Good,GIA,3827
Princess,1.13,H,SI1,Excellent,83,74,Good,GIA,3115
Princess,0.86,L,SI1,Good,79,82,Good,GIA,846
Princess,1.13,I,VS2,Very Good,70.2,79,Good,GIA,3637
Princess,2.56,G,VS2,Excellent,63.9,75,Very Good,GIA,24422
Princess,1.21,G,VS2,Very Good,71.9,76,Very Good,GIA,5646
Princess,1.17,L,SI1,Very Good,69.1,81,Very Good,GIA,1579
Princess,2.8,F,SI1,Excellent,72.5,73,Very Good,GIA,27306
Princess,3.36,K,VS1,Very Good,73,70,Very Good,GIA,21192
Princess,0.96,I,SI2,Very Good,81.1,66,Good,GIA,1850
Princess,0.96,G,VS1,Good,85.6,72,Fair,GIA,2527
Princess,0.61,G,SI2,Very Good,79.6,72,Good,GIA,684
Princess,0.64,E,I1,Very Good,70.8,75,Good,GIA,630
Princess,0.52,J,SI2,Very Good,82.7,71,Very Good,GIA,485
Princess,0.52,I,VS1,Good,81.3,73,Good,GIA,642
Princess,0.52,E,VVS2,Very Good,68.2,78,Good,GIA,935
Princess,2.06,G,VS2,Excellent,72.7,67,Excellent,GIA,17556
Princess,0.53,G,VS2,Very Good,80.7,49,Good,GIA,744
Princess,0.53,G,IF,Excellent,70.9,72,Excellent,GIA,1011
Princess,1.83,E,VS2,Excellent,73.9,71,Very Good,GIA,15021
Princess,1.2,I,SI1,Very Good,77,71,Very Good,GIA,3937
Princess,1.2,E,VS2,Excellent,67.2,72,Very Good,GIA,6125
Princess,1.2,G,VS2,Excellent,69.8,72,Excellent,GIA,5260
Princess,0.77,E,VS2,Very Good,71.2,71,Very Good,GIA,2358
Princess,0.43,F,VVS1,Excellent,68.4,72,Very Good,GIA,748
Princess,0.33,G,SI2,Good,67.3,85,Fair,GIA,264
Princess,1.6,G,SI1,Excellent,71.5,69,Very Good,GIA,10109
Princess,2.07,G,SI1,Excellent,71.8,69,Excellent,GIA,18662
Princess,2.07,I,VS2,Excellent,68.6,76,Very Good,GIA,12323
Princess,0.42,I,VS1,Excellent,69.2,72,Excellent,GIA,578
Princess,3.04,I,SI1,Excellent,69.5,74,Very Good,GIA,23685
Princess,1.75,I,VS2,Excellent,72.3,72,Very Good,GIA,8959
Princess,1.75,E,VS1,Very Good,72.9,72,Very Good,GIA,15479
Princess,1.75,H,VS2,Very Good,72.5,73,Very Good,GIA,10849
Princess,1.75,G,VS2,Very Good,70.6,76,Very Good,GIA,11491
Princess,1.75,I,VS2,Excellent,71.2,76,Very Good,GIA,8505
Princess,1.38,E,VS2,Excellent,72.9,73,Excellent,GIA,8326
Princess,0.7,F,VS2,Very Good,77.5,81,Very Good,GIA,1523
Princess,0.7,J,I1,Good,70.3,83,Good,GIA,589
Princess,0.7,K,VS1,Good,65.3,88,Fair,GIA,703
Princess,1.01,I,VVS1,Excellent,79.9,73,Excellent,GIA,2727
Princess,1.01,F,SI1,Excellent,73.3,74,Excellent,GIA,3267
Princess,1.01,E,SI1,Excellent,74.8,72,Very Good,GIA,3304
Princess,1.01,J,VVS1,Excellent,81.5,72,Excellent,GIA,2560
Princess,1.2,F,VVS2,Excellent,75.4,72,Very Good,GIA,6165
Princess,1.2,F,VVS1,Excellent,71,73,Very Good,GIA,7099
Princess,3.02,H,SI2,Excellent,70.1,72,Very Good,GIA,18938
Princess,3.02,H,VS2,Very Good,71.6,73,Very Good,GIA,30632
Princess,3.01,I,VVS2,Very Good,73.9,70,Very Good,GIA,25362
Princess,0.9,I,VVS2,Excellent,74,63,Very Good,GIA,2052
Princess,1.08,J,VVS2,Good,90,72,Fair,GIA,2411
Princess,1.5,F,VS1,Excellent,71.7,72,Excellent,GIA,9848
Princess,1.5,H,VS1,Very Good,72.8,72,Very Good,GIA,7896
Princess,1.5,F,VS2,Excellent,71.5,74,Very Good,GIA,8455
Princess,1.5,F,VS2,Very Good,72.8,78,Very Good,GIA,8601
Princess,1.01,L,SI2,Good,75.2,67,Good,GIA,1422
Princess,1.01,E,VS1,Good,84.4,70,Good,GIA,3514
Princess,1.02,F,SI1,Excellent,73.5,72,Excellent,GIA,3299
Princess,1.02,I,VS2,Good,70.9,73,Very Good,GIA,3018
Princess,1.02,H,VS2,Good,76.1,74,Good,GIA,3164
Princess,1.02,F,VS2,Very Good,87,75,Good,GIA,3601
Princess,1.02,I,VVS2,Good,75.1,81,Good,GIA,2986
Princess,1.2,I,SI1,Very Good,72.5,75,Very Good,GIA,3937
Princess,1.2,H,SI1,Very Good,72.5,76,Good,GIA,4550
Princess,1.8,F,VS2,Excellent,72.5,72,Very Good,GIA,12945
Princess,2.14,H,IF,Excellent,71.4,71,Excellent,GIA,17419
Princess,2.06,H,VS1,Excellent,69.6,72,Excellent,GIA,14410
Princess,2.06,G,VS2,Excellent,70.6,73,Excellent,GIA,15720
Princess,2.02,J,SI2,Excellent,73,72,Excellent,GIA,8175
Princess,2.02,M,I2,Very Good,77.5,75,Very Good,Uncertified,3494
Princess,2.13,G,VS2,Very Good,71.7,70,Very Good,GIA,17882
Princess,0.83,G,VVS1,Very Good,73.5,74,Very Good,GIA,2523
Princess,2.16,D,VS2,Very Good,73.7,70,Very Good,GIA,24842
Princess,1.58,G,VS2,Very Good,70.9,71,Very Good,GIA,9829
Princess,1.58,F,SI1,Excellent,69.7,72,Very Good,GIA,10750
Princess,0.95,G,SI1,Excellent,69.6,71,Very Good,GIA,3720
Princess,2.91,G,VS2,Very Good,71.9,76,Good,GIA,28128
Princess,0.66,L,VS2,Very Good,77.3,78,Good,GIA,481
Princess,1.2,G,SI1,Excellent,76.9,68,Very Good,GIA,5075
Princess,1.2,H,SI2,Excellent,72.9,69,Very Good,GIA,3963
Princess,1.2,I,SI2,Excellent,70.3,70,Very Good,GIA,3369
Princess,1.2,E,VS2,Excellent,72.6,70,Very Good,GIA,5939
Princess,1.2,I,VS2,Excellent,77,70,Excellent,GIA,4112
Princess,0.49,F,I1,Good,73.2,72,Good,GIA,354
Princess,2.06,J,SI2,Excellent,71.3,71,Very Good,GIA,8837
Princess,1.01,I,VVS2,Excellent,72.8,71,Very Good,GIA,3124
Princess,1.01,F,VS2,Excellent,73.6,71,Very Good,GIA,4249
Princess,1.92,H,VS2,Very Good,66.5,80,Very Good,GIA,11175
Princess,2.7,I,SI2,Excellent,68.8,73,Very Good,GIA,17430
Princess,1.7,G,SI1,Excellent,71.3,69,Very Good,GIA,8734
Princess,1.7,G,IF,Excellent,73.7,70,Excellent,GIA,12667
Princess,1.01,E,VS1,Very Good,70.5,80,Very Good,GIA,4100
Princess,1.51,G,VVS1,Excellent,72.7,73,Excellent,GIA,10069
Princess,1.51,I,VS1,Very Good,73.1,73,Good,GIA,6065
Princess,1.34,I,VS2,Excellent,75.3,72,Excellent,GIA,5148
Princess,0.62,E,VS2,Very Good,75.8,76,Very Good,GIA,1398
Princess,1.91,G,VS2,Very Good,71,72,Very Good,GIA,13037
Princess,1.91,H,VS2,Excellent,71.3,74,Good,GIA,11118
Princess,0.53,D,SI1,Very Good,71.6,71,Very Good,GIA,1106
Princess,0.53,D,VVS1,Excellent,70.7,73,Very Good,GIA,1726
Princess,0.53,H,VVS2,Excellent,70.9,77,Very Good,GIA,967
Princess,2.11,F,SI1,Very Good,71.3,71,Excellent,GIA,16719
Princess,2.09,K,VS1,Excellent,68.5,71,Very Good,GIA,9345
Princess,2.09,E,VS2,Excellent,70.8,71,Excellent,GIA,19230
Princess,2.09,J,SI1,Very Good,71.1,74,Very Good,GIA,10302
Princess,0.9,F,SI1,Excellent,72.5,70,Good,GIA,3420
Princess,0.9,K,VS1,Very Good,73.2,70,Very Good,GIA,1945
Princess,0.9,G,VS2,Excellent,70.3,71,Very Good,GIA,3420
Princess,0.9,G,VS2,Very Good,70.5,71,Good,GIA,3420
Princess,0.9,J,VS2,Excellent,70.5,71,Very Good,GIA,2449
Princess,0.9,I,VS1,Very Good,70.6,71,Good,GIA,2939
Princess,0.9,D,SI1,Very Good,70.8,71,Very Good,GIA,3635
Princess,0.9,K,VS2,Very Good,71.8,71,Very Good,GIA,2068
Princess,0.9,G,SI1,Good,71.9,71,Very Good,GIA,3524
Princess,0.9,J,VS2,Very Good,72.4,71,Very Good,GIA,2517
Princess,0.9,G,SI1,Excellent,72.5,71,Very Good,GIA,3334
Princess,0.9,G,SI2,Very Good,72.6,71,Good,GIA,2869
Princess,0.9,H,SI1,Very Good,72.6,71,Very Good,GIA,3037
Princess,0.9,K,VS2,Excellent,73.3,71,Very Good,GIA,2041
Princess,3.11,I,VS2,Very Good,71.6,77,Very Good,GIA,23505
Princess,2.04,G,SI1,Excellent,70.4,68,Very Good,GIA,16348
Princess,2.04,I,SI1,Excellent,70.9,70,Very Good,GIA,11353
Princess,0.9,H,VS2,Excellent,71,72,Good,GIA,2996
Princess,0.9,I,VS2,Excellent,71.1,72,Good,GIA,2869
Princess,0.9,I,SI1,Very Good,71.1,72,Very Good,GIA,2919
Princess,0.9,I,VS1,Very Good,71.2,72,Very Good,GIA,3062
Princess,0.9,H,VS1,Excellent,71.3,72,Good,GIA,3015
Princess,0.9,J,SI1,Good,71.3,72,Good,GIA,2374
Princess,0.9,I,VS1,Very Good,71.5,72,Very Good,GIA,2858
Princess,0.9,J,VS2,Very Good,71.5,72,Good,GIA,2415
Princess,0.9,I,VS1,Very Good,71.8,72,Very Good,GIA,3021
Princess,0.9,J,VS1,Very Good,73.5,72,Very Good,GIA,2519
Princess,0.76,E,SI1,Excellent,70.3,71,Good,GIA,2255
Princess,0.58,D,VS1,Excellent,71.8,72,Excellent,GIA,1447
Princess,0.71,G,VS1,Good,70.4,70,Very Good,GIA,2326
Princess,0.71,G,VS1,Excellent,70.6,70,Very Good,GIA,2201
Princess,0.71,F,VS1,Excellent,71,70,Good,GIA,2243
Princess,0.71,F,VS2,Very Good,72.2,70,Very Good,GIA,2544
Princess,0.71,D,VS2,Very Good,73.8,70,Very Good,GIA,2363
Princess,0.71,D,VS2,Excellent,69.8,71,Very Good,GIA,2187
Princess,0.71,E,SI1,Excellent,69.8,71,Very Good,GIA,1981
Princess,0.71,F,VS2,Excellent,70,71,Very Good,GIA,2222
Princess,0.71,F,VS2,Excellent,70.7,71,Very Good,GIA,2254
Princess,0.71,E,VS1,Excellent,71.5,71,Very Good,GIA,2415
Princess,0.71,E,SI1,Very Good,71.6,71,Very Good,GIA,2326
Princess,0.71,E,VS2,Excellent,71.7,71,Very Good,GIA,2346
Princess,0.71,F,VS2,Very Good,72.5,71,Very Good,GIA,2190
Princess,0.71,H,VS1,Very Good,72.5,71,Very Good,GIA,1988
Princess,0.71,E,SI1,Good,66.7,72,Good,GIA,2169
Princess,0.71,F,VVS2,Excellent,68.9,72,Very Good,GIA,2187
Princess,1.56,F,SI1,Excellent,72,72,Excellent,GIA,9907
Princess,1.56,H,VS2,Very Good,71.6,73,Very Good,GIA,7784
Princess,1.9,H,VS2,Very Good,72.2,78,Very Good,GIA,11204
Princess,1.73,G,VS2,Very Good,72.8,71,Very Good,GIA,11210
Princess,1.73,G,SI1,Excellent,73.2,72,Excellent,GIA,11076
Princess,0.87,L,VS1,Excellent,69.5,67,Very Good,GIA,1285
Princess,6.81,K,SI1,Good,66.5,79,Good,GIA,57958
Princess,2.1,K,SI1,Very Good,66.4,69,Very Good,GIA,8258
Princess,2.1,G,VS1,Excellent,67.3,73,Very Good,GIA,18086
Princess,2.02,G,VS1,Very Good,71.7,66,Good,GIA,17397
Princess,2.02,H,SI2,Excellent,69.9,72,Very Good,GIA,12044
Princess,2.02,M,SI1,Very Good,66.6,73,Good,GIA,5396
Princess,2.02,G,VS2,Very Good,71.3,73,Very Good,GIA,19014
